algorithm,objective,dims,seed,win,clicks,time_ms,guesses,completion
global_sat,MaxInformation,4x4x4,26,true,21,293,1,100.00
partitioned_sat,MinDistance,4x4x4,26,true,18,133,1,100.00
partitioned_sat,MinRotation,4x4x4,26,true,21,123,1,100.00
partitioned_sat,MaxInformation,4x4x4,26,true,18,174,1,100.00
scip_solver,MinDistance,4x4x4,26,true,18,2612,1,100.00
scip_solver,MinRotation,4x4x4,26,true,19,2878,1,100.00
scip_solver,MaxInformation,4x4x4,26,true,24,3762,1,100.00
greedy,MinDistance,4x4x4,27,false,3,0,3,92.41
greedy,MinRotation,4x4x4,27,false,3,0,3,92.41
greedy,MaxInformation,4x4x4,27,false,7,1,7,70.89
exact_solver,MinDistance,4x4x4,27,false,8,45,2,98.73
exact_solver,MinRotation,4x4x4,27,false,8,45,2,98.73
exact_solver,MaxInformation,4x4x4,27,false,23,106,9,91.14
global_sat,MinDistance,4x4x4,27,false,8,40,2,98.73
global_sat,MinRotation,4x4x4,27,false,8,40,2,98.73
global_sat,MaxInformation,4x4x4,27,false,8,41,2,98.73
partitioned_sat,MinDistance,4x4x4,27,false,8,29,2,98.73
partitioned_sat,MinRotation,4x4x4,27,false,8,30,2,98.73
partitioned_sat,MaxInformation,4x4x4,27,false,8,36,2,98.73
scip_solver,MinDistance,4x4x4,27,false,8,910,2,98.73
scip_solver,MinRotation,4x4x4,27,false,8,916,2,98.73
scip_solver,MaxInformation,4x4x4,27,true,26,4232,1,100.00
greedy,MinDistance,4x4x4,28,false,4,0,4,54.43
greedy,MinRotation,4x4x4,28,false,4,0,4,54.43
greedy,MaxInformation,4x4x4,28,false,4,1,4,63.29
exact_solver,MinDistance,4x4x4,28,false,13,41,2,70.89
exact_solver,MinRotation,4x4x4,28,false,13,40,2,70.89
exact_solver,MaxInformation,4x4x4,28,false,32,235,8,98.73
global_sat,MinDistance,4x4x4,28,true,29,347,1,100.00
global_sat,MinRotation,4x4x4,28,true,28,287,1,100.00
global_sat,MaxInformation,4x4x4,28,true,32,536,1,100.00
partitioned_sat,MinDistance,4x4x4,28,true,29,187,1,100.00
partitioned_sat,MinRotation,4x4x4,28,true,28,113,1,100.00
partitioned_sat,MaxInformation,4x4x4,28,true,32,505,1,100.00
scip_solver,MinDistance,4x4x4,28,true,29,4837,1,100.00
scip_solver,MinRotation,4x4x4,28,true,29,4709,1,100.00
scip_solver,MaxInformation,4x4x4,28,true,32,5595,1,100.00
greedy,MinDistance,4x4x4,29,false,4,0,4,78.48
greedy,MinRotation,4x4x4,29,false,4,0,4,78.48
greedy,MaxInformation,4x4x4,29,false,10,2,10,81.01
exact_solver,MinDistance,4x4x4,29,false,16,96,2,94.94
exact_solver,MinRotation,4x4x4,29,false,15,84,2,94.94
exact_solver,MaxInformation,4x4x4,29,false,21,110,2,96.20
global_sat,MinDistance,4x4x4,29,true,19,182,1,100.00
global_sat,MinRotation,4x4x4,29,true,16,116,1,100.00
global_sat,MaxInformation,4x4x4,29,true,20,298,1,100.00
partitioned_sat,MinDistance,4x4x4,29,true,19,179,1,100.00
partitioned_sat,MinRotation,4x4x4,29,true,16,57,1,100.00
partitioned_sat,MaxInformation,4x4x4,29,true,20,259,1,100.00
scip_solver,MinDistance,4x4x4,29,true,19,2774,1,100.00
scip_solver,MinRotation,4x4x4,29,true,19,2524,1,100.00
scip_solver,MaxInformation,4x4x4,29,true,25,4082,1,100.00
greedy,MinDistance,5x5x5,0,false,3,6,3,44.72
greedy,MinRotation,5x5x5,0,false,3,1,3,44.72
greedy,MaxInformation,5x5x5,0,false,29,24,29,68.29
exact_solver,MinDistance,5x5x5,0,false,13,137,3,56.91
exact_solver,MinRotation,5x5x5,0,false,11,77,3,56.91
exact_solver,MaxInformation,5x5x5,0,false,54,827,5,90.24
global_sat,MinDistance,5x5x5,0,true,55,2175,1,100.00
global_sat,MinRotation,5x5x5,0,true,50,1612,1,100.00
global_sat,MaxInformation,5x5x5,0,true,53,3215,1,100.00
partitioned_sat,MinDistance,5x5x5,0,true,52,1690,1,100.00
partitioned_sat,MinRotation,5x5x5,0,true,49,1440,1,100.00
partitioned_sat,MaxInformation,5x5x5,0,true,58,2669,1,100.00
scip_solver,MinDistance,5x5x5,0,true,55,13749,1,100.00
scip_solver,MinRotation,5x5x5,0,true,49,11045,1,100.00
scip_solver,MaxInformation,5x5x5,0,true,66,21916,1,100.00
greedy,MinDistance,5x5x5,1,false,2,1,2,21.95
greedy,MinRotation,5x5x5,1,false,2,0,2,21.95
greedy,MaxInformation,5x5x5,1,false,15,5,15,68.29
exact_solver,MinDistance,5x5x5,1,false,38,373,4,90.24
exact_solver,MinRotation,5x5x5,1,false,31,294,3,84.55
exact_solver,MaxInformation,5x5x5,1,false,42,682,6,98.37
global_sat,MinDistance,5x5x5,1,true,51,1914,1,100.00
global_sat,MinRotation,5x5x5,1,true,45,1230,1,100.00
global_sat,MaxInformation,5x5x5,1,true,51,3207,1,100.00
partitioned_sat,MinDistance,5x5x5,1,true,50,1586,1,100.00
partitioned_sat,MinRotation,5x5x5,1,true,46,704,1,100.00
partitioned_sat,MaxInformation,5x5x5,1,true,49,2822,1,100.00
scip_solver,MinDistance,5x5x5,1,true,51,12666,1,100.00
scip_solver,MinRotation,5x5x5,1,true,46,10241,1,100.00
scip_solver,MaxInformation,5x5x5,1,true,62,19829,1,100.00
greedy,MinDistance,5x5x5,2,false,10,2,10,73.98
greedy,MinRotation,5x5x5,2,false,8,1,8,67.48
greedy,MaxInformation,5x5x5,2,false,9,2,9,74.80
exact_solver,MinDistance,5x5x5,2,false,29,420,2,93.50
exact_solver,MinRotation,5x5x5,2,false,30,404,2,93.50
exact_solver,MaxInformation,5x5x5,2,false,30,342,4,87.80
global_sat,MinDistance,5x5x5,2,true,39,1823,1,100.00
global_sat,MinRotation,5x5x5,2,true,38,1521,1,100.00
global_sat,MaxInformation,5x5x5,2,true,39,2395,1,100.00
partitioned_sat,MinDistance,5x5x5,2,true,39,928,1,100.00
partitioned_sat,MinRotation,5x5x5,2,true,39,654,1,100.00
partitioned_sat,MaxInformation,5x5x5,2,true,39,2315,1,100.00
scip_solver,MinDistance,5x5x5,2,true,40,11700,1,100.00
scip_solver,MinRotation,5x5x5,2,true,37,10397,1,100.00
scip_solver,MaxInformation,5x5x5,2,true,40,11283,1,100.00
greedy,MinDistance,5x5x5,3,false,6,1,6,66.67
greedy,MinRotation,5x5x5,3,false,6,1,6,66.67
greedy,MaxInformation,5x5x5,3,false,5,2,5,22.76
exact_solver,MinDistance,5x5x5,3,false,21,251,3,82.11
exact_solver,MinRotation,5x5x5,3,false,19,212,2,80.49
exact_solver,MaxInformation,5x5x5,3,false,37,294,5,67.48
global_sat,MinDistance,5x5x5,3,true,40,1988,1,100.00
global_sat,MinRotation,5x5x5,3,true,40,1399,1,100.00
global_sat,MaxInformation,5x5x5,3,true,42,2956,1,100.00
partitioned_sat,MinDistance,5x5x5,3,true,41,1342,1,100.00
partitioned_sat,MinRotation,5x5x5,3,true,39,1012,1,100.00
partitioned_sat,MaxInformation,5x5x5,3,true,38,1667,1,100.00
scip_solver,MinDistance,5x5x5,3,true,40,10946,1,100.00
scip_solver,MinRotation,5x5x5,3,true,38,9088,1,100.00
scip_solver,MaxInformation,5x5x5,3,true,74,22704,1,100.00
greedy,MinDistance,5x5x5,4,false,6,3,6,26.02
greedy,MinRotation,5x5x5,4,false,6,2,6,26.02
greedy,MaxInformation,5x5x5,4,false,5,2,5,52.03
exact_solver,MinDistance,5x5x5,4,false,5,6,5,18.70
exact_solver,MinRotation,5x5x5,4,false,2,1,2,16.26
exact_solver,MaxInformation,5x5x5,4,false,35,496,5,98.37
global_sat,MinDistance,5x5x5,4,false,4,27,2,17.89
global_sat,MinRotation,5x5x5,4,false,4,28,2,17.89
global_sat,MaxInformation,5x5x5,4,false,4,27,2,17.89
partitioned_sat,MinDistance,5x5x5,4,false,4,29,2,17.89
partitioned_sat,MinRotation,5x5x5,4,false,4,29,2,17.89
partitioned_sat,MaxInformation,5x5x5,4,false,4,30,2,17.89
scip_solver,MinDistance,5x5x5,4,false,4,516,2,17.89
scip_solver,MinRotation,5x5x5,4,false,4,513,2,17.89
scip_solver,MaxInformation,5x5x5,4,true,30,8140,1,100.00
greedy,MinDistance,5x5x5,5,false,2,1,2,15.45
greedy,MinRotation,5x5x5,5,false,2,1,2,15.45
greedy,MaxInformation,5x5x5,5,false,3,1,3,47.15
exact_solver,MinDistance,5x5x5,5,false,4,4,4,17.07
exact_solver,MinRotation,5x5x5,5,false,2,1,2,15.45
exact_solver,MaxInformation,5x5x5,5,false,17,161,2,79.67
global_sat,MinDistance,5x5x5,5,false,2,6,2,15.45
global_sat,MinRotation,5x5x5,5,false,2,8,2,15.45
global_sat,MaxInformation,5x5x5,5,false,2,6,2,15.45
partitioned_sat,MinDistance,5x5x5,5,false,2,7,2,15.45
partitioned_sat,MinRotation,5x5x5,5,false,2,7,2,15.45
partitioned_sat,MaxInformation,5x5x5,5,false,2,7,2,15.45
scip_solver,MinDistance,5x5x5,5,false,4,595,4,17.07
scip_solver,MinRotation,5x5x5,5,false,2,172,2,15.45
scip_solver,MaxInformation,5x5x5,5,true,40,12392,1,100.00
greedy,MinDistance,5x5x5,6,false,3,1,3,78.05
greedy,MinRotation,5x5x5,6,false,3,1,3,78.05
greedy,MaxInformation,5x5x5,6,false,7,2,7,52.85
exact_solver,MinDistance,5x5x5,6,false,21,282,2,94.31
exact_solver,MinRotation,5x5x5,6,false,23,276,2,94.31
exact_solver,MaxInformation,5x5x5,6,false,37,595,3,99.19
global_sat,MinDistance,5x5x5,6,true,28,641,1,100.00
global_sat,MinRotation,5x5x5,6,true,29,689,1,100.00
global_sat,MaxInformation,5x5x5,6,true,29,1019,1,100.00
partitioned_sat,MinDistance,5x5x5,6,true,28,294,1,100.00
partitioned_sat,MinRotation,5x5x5,6,true,29,335,1,100.00
partitioned_sat,MaxInformation,5x5x5,6,true,29,603,1,100.00
scip_solver,MinDistance,5x5x5,6,true,28,6122,1,100.00
scip_solver,MinRotation,5x5x5,6,true,27,5784,1,100.00
scip_solver,MaxInformation,5x5x5,6,true,37,12523,1,100.00
greedy,MinDistance,5x5x5,7,false,20,5,20,69.11
greedy,MinRotation,5x5x5,7,false,10,3,10,50.41
greedy,MaxInformation,5x5x5,7,false,10,4,10,74.80
exact_solver,MinDistance,5x5x5,7,false,36,390,6,83.74
exact_solver,MinRotation,5x5x5,7,false,24,177,2,67.48
exact_solver,MaxInformation,5x5x5,7,false,26,319,2,90.24
global_sat,MinDistance,5x5x5,7,true,56,1647,1,100.00
global_sat,MinRotation,5x5x5,7,true,52,1297,1,100.00
global_sat,MaxInformation,5x5x5,7,true,54,3087,1,100.00
partitioned_sat,MinDistance,5x5x5,7,true,56,2129,1,100.00
partitioned_sat,MinRotation,5x5x5,7,true,51,1156,1,100.00
partitioned_sat,MaxInformation,5x5x5,7,true,54,3253,1,100.00
scip_solver,MinDistance,5x5x5,7,true,56,13198,1,100.00
scip_solver,MinRotation,5x5x5,7,true,49,10912,1,100.00
scip_solver,MaxInformation,5x5x5,7,true,39,10172,1,100.00
greedy,MinDistance,5x5x5,8,false,5,1,5,79.67
greedy,MinRotation,5x5x5,8,false,5,1,5,79.67
greedy,MaxInformation,5x5x5,8,false,6,3,6,34.96
exact_solver,MinDistance,5x5x5,8,false,22,369,2,98.37
exact_solver,MinRotation,5x5x5,8,false,23,382,2,98.37
exact_solver,MaxInformation,5x5x5,8,false,25,211,7,65.04
global_sat,MinDistance,5x5x5,8,true,27,934,1,100.00
global_sat,MinRotation,5x5x5,8,true,24,675,1,100.00
global_sat,MaxInformation,5x5x5,8,true,26,945,1,100.00
partitioned_sat,MinDistance,5x5x5,8,true,25,523,1,100.00
partitioned_sat,MinRotation,5x5x5,8,true,22,193,1,100.00
partitioned_sat,MaxInformation,5x5x5,8,true,26,326,1,100.00
scip_solver,MinDistance,5x5x5,8,true,26,6320,1,100.00
scip_solver,MinRotation,5x5x5,8,true,25,5872,1,100.00
scip_solver,MaxInformation,5x5x5,8,true,55,15436,3,100.00
greedy,MinDistance,5x5x5,9,false,14,4,14,80.49
greedy,MinRotation,5x5x5,9,false,14,3,14,80.49
greedy,MaxInformation,5x5x5,9,false,2,1,2,26.02
exact_solver,MinDistance,5x5x5,9,false,31,340,4,82.11
exact_solver,MinRotation,5x5x5,9,false,23,244,2,80.49
exact_solver,MaxInformation,5x5x5,9,false,25,181,4,70.73
global_sat,MinDistance,5x5x5,9,true,37,1429,1,100.00
global_sat,MinRotation,5x5x5,9,true,38,1203,1,100.00
global_sat,MaxInformation,5x5x5,9,true,44,2675,1,100.00
partitioned_sat,MinDistance,5x5x5,9,true,37,956,1,100.00
partitioned_sat,MinRotation,5x5x5,9,true,37,967,1,100.00
partitioned_sat,MaxInformation,5x5x5,9,true,43,2196,1,100.00
scip_solver,MinDistance,5x5x5,9,true,38,8980,1,100.00
scip_solver,MinRotation,5x5x5,9,true,38,9076,1,100.00
scip_solver,MaxInformation,5x5x5,9,true,57,17144,1,100.00
greedy,MinDistance,5x5x5,10,false,5,2,5,49.59
greedy,MinRotation,5x5x5,10,false,5,1,5,49.59
greedy,MaxInformation,5x5x5,10,false,4,1,4,71.54
exact_solver,MinDistance,5x5x5,10,false,22,221,3,82.93
exact_solver,MinRotation,5x5x5,10,false,24,274,4,85.37
exact_solver,MaxInformation,5x5x5,10,false,29,360,2,95.93
global_sat,MinDistance,5x5x5,10,true,41,1280,1,100.00
global_sat,MinRotation,5x5x5,10,true,42,1085,1,100.00
global_sat,MaxInformation,5x5x5,10,true,40,2266,1,100.00
partitioned_sat,MinDistance,5x5x5,10,true,42,1212,1,100.00
partitioned_sat,MinRotation,5x5x5,10,true,41,918,1,100.00
partitioned_sat,MaxInformation,5x5x5,10,true,40,2396,1,100.00
scip_solver,MinDistance,5x5x5,10,true,42,10895,1,100.00
scip_solver,MinRotation,5x5x5,10,true,39,9278,1,100.00
scip_solver,MaxInformation,5x5x5,10,false,33,8904,2,99.19
greedy,MinDistance,5x5x5,11,false,6,2,6,59.35
greedy,MinRotation,5x5x5,11,false,6,1,6,59.35
greedy,MaxInformation,5x5x5,11,false,13,5,13,50.41
exact_solver,MinDistance,5x5x5,11,false,37,550,3,91.06
exact_solver,MinRotation,5x5x5,11,false,36,550,2,90.24
exact_solver,MaxInformation,5x5x5,11,false,44,551,4,78.86
global_sat,MinDistance,5x5x5,11,true,49,2312,1,100.00
global_sat,MinRotation,5x5x5,11,true,43,1301,1,100.00
global_sat,MaxInformation,5x5x5,11,true,51,3836,1,100.00
partitioned_sat,MinDistance,5x5x5,11,true,49,1425,1,100.00
partitioned_sat,MinRotation,5x5x5,11,true,47,1254,1,100.00
partitioned_sat,MaxInformation,5x5x5,11,true,51,3267,1,100.00
scip_solver,MinDistance,5x5x5,11,true,46,12314,1,100.00
scip_solver,MinRotation,5x5x5,11,true,46,11477,1,100.00
scip_solver,MaxInformation,5x5x5,11,true,58,18441,1,100.00
greedy,MinDistance,5x5x5,12,false,19,5,19,83.74
greedy,MinRotation,5x5x5,12,false,19,5,19,83.74
greedy,MaxInformation,5x5x5,12,false,4,2,4,19.51
exact_solver,MinDistance,5x5x5,12,false,28,369,2,91.06
exact_solver,MinRotation,5x5x5,12,false,30,328,2,91.06
exact_solver,MaxInformation,5x5x5,12,false,20,54,6,32.52
global_sat,MinDistance,5x5x5,12,true,39,1536,1,100.00
global_sat,MinRotation,5x5x5,12,true,40,992,1,100.00
global_sat,MaxInformation,5x5x5,12,true,43,2745,1,100.00
partitioned_sat,MinDistance,5x5x5,12,true,41,1987,1,100.00
partitioned_sat,MinRotation,5x5x5,12,true,41,559,1,100.00
partitioned_sat,MaxInformation,5x5x5,12,true,39,1778,1,100.00
scip_solver,MinDistance,5x5x5,12,true,39,10663,1,100.00
scip_solver,MinRotation,5x5x5,12,true,41,9292,1,100.00
scip_solver,MaxInformation,5x5x5,12,true,54,16185,1,100.00
greedy,MinDistance,5x5x5,13,false,23,9,23,62.60
greedy,MinRotation,5x5x5,13,false,9,4,9,17.89
greedy,MaxInformation,5x5x5,13,false,18,5,18,87.80
exact_solver,MinDistance,5x5x5,13,false,47,710,3,91.87
exact_solver,MinRotation,5x5x5,13,false,50,685,3,93.50
exact_solver,MaxInformation,5x5x5,13,false,28,397,12,98.37
global_sat,MinDistance,5x5x5,13,true,54,2641,1,100.00
global_sat,MinRotation,5x5x5,13,true,57,1798,1,100.00
global_sat,MaxInformation,5x5x5,13,true,55,3569,1,100.00
partitioned_sat,MinDistance,5x5x5,13,true,54,1685,1,100.00
partitioned_sat,MinRotation,5x5x5,13,true,61,1723,1,100.00
partitioned_sat,MaxInformation,5x5x5,13,true,56,3071,1,100.00
scip_solver,MinDistance,5x5x5,13,true,56,19197,1,100.00
scip_solver,MinRotation,5x5x5,13,true,56,14194,1,100.00
scip_solver,MaxInformation,5x5x5,13,true,35,11964,1,100.00
greedy,MinDistance,5x5x5,14,false,18,5,18,74.80
greedy,MinRotation,5x5x5,14,false,18,4,18,74.80
greedy,MaxInformation,5x5x5,14,false,6,2,6,49.59
exact_solver,MinDistance,5x5x5,14,false,42,510,3,94.31
exact_solver,MinRotation,5x5x5,14,false,41,502,4,95.12
exact_solver,MaxInformation,5x5x5,14,false,6,28,3,49.59
global_sat,MinDistance,5x5x5,14,true,45,1520,1,100.00
global_sat,MinRotation,5x5x5,14,true,46,1098,1,100.00
global_sat,MaxInformation,5x5x5,14,true,47,3625,1,100.00
partitioned_sat,MinDistance,5x5x5,14,true,49,1076,1,100.00
partitioned_sat,MinRotation,5x5x5,14,true,46,524,1,100.00
partitioned_sat,MaxInformation,5x5x5,14,true,51,3272,1,100.00
scip_solver,MinDistance,5x5x5,14,true,47,11661,1,100.00
scip_solver,MinRotation,5x5x5,14,true,43,9765,1,100.00
scip_solver,MaxInformation,5x5x5,14,true,47,16177,1,100.00
greedy,MinDistance,5x5x5,15,false,9,5,9,31.71
greedy,MinRotation,5x5x5,15,false,4,2,4,14.63
greedy,MaxInformation,5x5x5,15,false,4,2,4,49.59
exact_solver,MinDistance,5x5x5,15,false,3,3,3,13.82
exact_solver,MinRotation,5x5x5,15,false,2,1,2,13.01
exact_solver,MaxInformation,5x5x5,15,false,27,370,11,89.43
global_sat,MinDistance,5x5x5,15,false,44,1781,2,99.19
global_sat,MinRotation,5x5x5,15,false,46,1611,2,99.19
global_sat,MaxInformation,5x5x5,15,false,46,3150,2,99.19
partitioned_sat,MinDistance,5x5x5,15,false,44,1203,2,99.19
partitioned_sat,MinRotation,5x5x5,15,false,47,1102,2,99.19
partitioned_sat,MaxInformation,5x5x5,15,false,51,2848,2,99.19
scip_solver,MinDistance,5x5x5,15,false,48,12408,2,99.19
scip_solver,MinRotation,5x5x5,15,false,48,12671,2,99.19
scip_solver,MaxInformation,5x5x5,15,true,41,12846,3,100.00
greedy,MinDistance,5x5x5,16,false,4,2,4,6.50
greedy,MinRotation,5x5x5,16,false,5,2,5,7.32
greedy,MaxInformation,5x5x5,16,false,3,1,3,27.64
exact_solver,MinDistance,5x5x5,16,false,32,286,7,68.29
exact_solver,MinRotation,5x5x5,16,false,2,0,2,4.88
exact_solver,MaxInformation,5x5x5,16,false,37,338,8,69.11
global_sat,MinDistance,5x5x5,16,false,2,1,2,4.88
global_sat,MinRotation,5x5x5,16,false,2,1,2,4.88
global_sat,MaxInformation,5x5x5,16,false,2,1,2,4.88
partitioned_sat,MinDistance,5x5x5,16,false,2,1,2,4.88
partitioned_sat,MinRotation,5x5x5,16,false,2,1,2,4.88
partitioned_sat,MaxInformation,5x5x5,16,false,2,1,2,4.88
scip_solver,MinDistance,5x5x5,16,true,58,16055,2,100.00
scip_solver,MinRotation,5x5x5,16,false,2,83,2,4.88
scip_solver,MaxInformation,5x5x5,16,true,57,18588,1,100.00
greedy,MinDistance,5x5x5,17,false,2,1,2,37.40
greedy,MinRotation,5x5x5,17,false,2,0,2,37.40
greedy,MaxInformation,5x5x5,17,false,6,2,6,43.09
exact_solver,MinDistance,5x5x5,17,false,7,28,4,41.46
exact_solver,MinRotation,5x5x5,17,false,5,17,2,39.84
exact_solver,MaxInformation,5x5x5,17,false,51,922,4,98.37
global_sat,MinDistance,5x5x5,17,true,48,2454,1,100.00
global_sat,MinRotation,5x5x5,17,true,39,1462,1,100.00
global_sat,MaxInformation,5x5x5,17,true,42,2902,1,100.00
partitioned_sat,MinDistance,5x5x5,17,true,38,1299,1,100.00
partitioned_sat,MinRotation,5x5x5,17,true,45,1376,1,100.00
partitioned_sat,MaxInformation,5x5x5,17,true,40,2670,1,100.00
scip_solver,MinDistance,5x5x5,17,true,39,10050,1,100.00
scip_solver,MinRotation,5x5x5,17,true,41,10765,1,100.00
scip_solver,MaxInformation,5x5x5,17,true,62,21939,1,100.00
greedy,MinDistance,5x5x5,18,false,4,3,4,9.76
greedy,MinRotation,5x5x5,18,false,5,2,5,10.57
greedy,MaxInformation,5x5x5,18,false,4,3,4,21.95
exact_solver,MinDistance,5x5x5,18,false,5,4,5,10.57
exact_solver,MinRotation,5x5x5,18,false,12,15,3,21.14
exact_solver,MaxInformation,5x5x5,18,false,22,234,7,93.50
global_sat,MinDistance,5x5x5,18,true,36,775,2,100.00
global_sat,MinRotation,5x5x5,18,true,32,995,2,100.00
global_sat,MaxInformation,5x5x5,18,true,37,1080,2,100.00
partitioned_sat,MinDistance,5x5x5,18,true,36,603,2,100.00
partitioned_sat,MinRotation,5x5x5,18,true,32,775,2,100.00
partitioned_sat,MaxInformation,5x5x5,18,true,37,875,2,100.00
scip_solver,MinDistance,5x5x5,18,true,37,8684,2,100.00
scip_solver,MinRotation,5x5x5,18,false,4,609,2,9.76
scip_solver,MaxInformation,5x5x5,18,true,39,9568,1,100.00
greedy,MinDistance,5x5x5,19,false,5,2,5,47.15
greedy,MinRotation,5x5x5,19,false,8,2,8,56.10
greedy,MaxInformation,5x5x5,19,false,3,1,3,50.41
exact_solver,MinDistance,5x5x5,19,false,35,363,2,83.74
exact_solver,MinRotation,5x5x5,19,false,36,368,4,85.37
exact_solver,MaxInformation,5x5x5,19,false,18,114,4,63.41
global_sat,MinDistance,5x5x5,19,true,55,1730,1,100.00
global_sat,MinRotation,5x5x5,19,true,55,1245,1,100.00
global_sat,MaxInformation,5x5x5,19,true,60,4462,1,100.00
partitioned_sat,MinDistance,5x5x5,19,true,55,1335,1,100.00
partitioned_sat,MinRotation,5x5x5,19,true,56,696,1,100.00
partitioned_sat,MaxInformation,5x5x5,19,true,55,2749,1,100.00
scip_solver,MinDistance,5x5x5,19,true,55,15675,1,100.00
scip_solver,MinRotation,5x5x5,19,true,56,13073,1,100.00
scip_solver,MaxInformation,5x5x5,19,true,41,11920,1,100.00
greedy,MinDistance,5x5x5,20,false,13,3,13,54.47
greedy,MinRotation,5x5x5,20,false,14,3,14,55.28
greedy,MaxInformation,5x5x5,20,false,5,2,5,36.59
exact_solver,MinDistance,5x5x5,20,false,22,186,4,61.79
exact_solver,MinRotation,5x5x5,20,false,20,162,5,60.16
exact_solver,MaxInformation,5x5x5,20,false,59,928,12,94.31
global_sat,MinDistance,5x5x5,20,true,68,2996,1,100.00
global_sat,MinRotation,5x5x5,20,true,68,4778,1,100.00
global_sat,MaxInformation,5x5x5,20,true,68,5340,1,100.00
partitioned_sat,MinDistance,5x5x5,20,true,68,1822,1,100.00
partitioned_sat,MinRotation,5x5x5,20,true,68,3135,1,100.00
partitioned_sat,MaxInformation,5x5x5,20,true,68,3931,1,100.00
scip_solver,MinDistance,5x5x5,20,true,68,21426,1,100.00
scip_solver,MinRotation,5x5x5,20,true,68,22963,1,100.00
scip_solver,MaxInformation,5x5x5,20,true,62,19828,2,100.00
greedy,MinDistance,5x5x5,21,false,13,5,13,32.52
greedy,MinRotation,5x5x5,21,false,5,2,5,26.02
greedy,MaxInformation,5x5x5,21,false,4,2,4,31.71
exact_solver,MinDistance,5x5x5,21,false,33,190,2,59.35
exact_solver,MinRotation,5x5x5,21,false,34,193,2,59.35
exact_solver,MaxInformation,5x5x5,21,false,23,204,6,78.86
global_sat,MinDistance,5x5x5,21,false,53,2544,2,98.37
global_sat,MinRotation,5x5x5,21,false,55,1372,2,98.37
global_sat,MaxInformation,5x5x5,21,false,57,4038,2,98.37
partitioned_sat,MinDistance,5x5x5,21,false,56,2526,2,98.37
partitioned_sat,MinRotation,5x5x5,21,false,51,871,2,98.37
partitioned_sat,MaxInformation,5x5x5,21,false,56,3397,2,98.37
scip_solver,MinDistance,5x5x5,21,false,55,14606,2,98.37
scip_solver,MinRotation,5x5x5,21,true,58,13383,2,100.00
scip_solver,MaxInformation,5x5x5,21,true,42,11459,1,100.00
greedy,MinDistance,5x5x5,22,false,2,1,2,20.33
greedy,MinRotation,5x5x5,22,false,2,0,2,20.33
greedy,MaxInformation,5x5x5,22,false,9,5,9,28.46
exact_solver,MinDistance,5x5x5,22,false,5,7,2,22.76
exact_solver,MinRotation,5x5x5,22,false,7,11,4,24.39
exact_solver,MaxInformation,5x5x5,22,false,60,1052,10,97.56
global_sat,MinDistance,5x5x5,22,false,7,61,2,24.39
global_sat,MinRotation,5x5x5,22,false,7,59,2,24.39
global_sat,MaxInformation,5x5x5,22,false,7,62,2,24.39
partitioned_sat,MinDistance,5x5x5,22,false,7,24,2,24.39
partitioned_sat,MinRotation,5x5x5,22,false,7,24,2,24.39
partitioned_sat,MaxInformation,5x5x5,22,false,7,25,2,24.39
scip_solver,MinDistance,5x5x5,22,false,7,1144,2,24.39
scip_solver,MinRotation,5x5x5,22,true,74,18531,2,100.00
scip_solver,MaxInformation,5x5x5,22,true,71,23601,1,100.00
greedy,MinDistance,5x5x5,23,false,16,5,16,51.22
greedy,MinRotation,5x5x5,23,false,14,4,14,49.59
greedy,MaxInformation,5x5x5,23,false,5,2,5,50.41
exact_solver,MinDistance,5x5x5,23,false,30,219,2,55.28
exact_solver,MinRotation,5x5x5,23,false,34,272,3,58.54
exact_solver,MaxInformation,5x5x5,23,false,10,55,3,58.54
global_sat,MinDistance,5x5x5,23,true,74,5045,1,100.00
global_sat,MinRotation,5x5x5,23,true,68,2985,1,100.00
global_sat,MaxInformation,5x5x5,23,true,74,7744,1,100.00
partitioned_sat,MinDistance,5x5x5,23,true,75,5515,1,100.00
partitioned_sat,MinRotation,5x5x5,23,true,69,2167,1,100.00
partitioned_sat,MaxInformation,5x5x5,23,true,76,6810,1,100.00
scip_solver,MinDistance,5x5x5,23,true,73,23222,1,100.00
scip_solver,MinRotation,5x5x5,23,true,69,18097,1,100.00
scip_solver,MaxInformation,5x5x5,23,false,33,9114,2,99.19
greedy,MinDistance,5x5x5,24,false,2,1,2,4.88
greedy,MinRotation,5x5x5,24,false,2,1,2,4.88
greedy,MaxInformation,5x5x5,24,false,2,1,2,48.78
exact_solver,MinDistance,5x5x5,24,false,4,2,4,6.50
exact_solver,MinRotation,5x5x5,24,false,3,0,3,5.69
exact_solver,MaxInformation,5x5x5,24,false,16,127,3,63.41
global_sat,MinDistance,5x5x5,24,false,3,3,3,5.69
global_sat,MinRotation,5x5x5,24,false,3,3,3,5.69
global_sat,MaxInformation,5x5x5,24,false,3,3,3,5.69
partitioned_sat,MinDistance,5x5x5,24,false,3,3,3,5.69
partitioned_sat,MinRotation,5x5x5,24,false,3,4,3,5.69
partitioned_sat,MaxInformation,5x5x5,24,false,3,3,3,5.69
scip_solver,MinDistance,5x5x5,24,true,43,11916,2,100.00
scip_solver,MinRotation,5x5x5,24,false,3,184,3,5.69
scip_solver,MaxInformation,5x5x5,24,true,58,18085,1,100.00
greedy,MinDistance,5x5x5,25,false,4,2,4,40.65
greedy,MinRotation,5x5x5,25,false,13,4,13,56.10
