algorithm,objective,dims,seed,win,clicks,time_ms,guesses,completion,time_per_click_ms,completion_per_click,guess_rate
global_sat,MinDistance,7x7x7,26,False,22,713,3,18.18,32.40909090909091,0.8263636363636363,0.13636363636363635
global_sat,MinRotation,7x7x7,26,False,22,582,3,18.18,26.454545454545453,0.8263636363636363,0.13636363636363635
global_sat,MaxInformation,7x7x7,26,False,22,959,3,18.18,43.59090909090909,0.8263636363636363,0.13636363636363635
partitioned_sat,MinDistance,7x7x7,26,False,22,714,3,18.18,32.45454545454545,0.8263636363636363,0.13636363636363635
partitioned_sat,MinRotation,7x7x7,26,False,20,482,3,18.18,24.1,0.909,0.15
partitioned_sat,MaxInformation,7x7x7,26,False,22,913,3,18.18,41.5,0.8263636363636363,0.13636363636363635
scip_solver,MinDistance,7x7x7,26,False,14,3710,4,17.77,265.0,1.2692857142857144,0.2857142857142857
scip_solver,MinRotation,7x7x7,26,False,10,1988,2,12.81,198.8,1.2810000000000001,0.2
scip_solver,MaxInformation,7x7x7,26,True,100,71140,1,100.0,711.4,1.0,0.01
greedy,MinDistance,7x7x7,27,False,10,15,10,49.17,1.5,4.917,1.0
greedy,MinRotation,7x7x7,27,False,10,14,10,49.17,1.4,4.917,1.0
greedy,MaxInformation,7x7x7,27,False,18,20,18,64.46,1.1111111111111112,3.581111111111111,1.0
exact_solver,MinDistance,7x7x7,27,False,44,1192,2,71.49,27.09090909090909,1.6247727272727273,0.045454545454545456
exact_solver,MinRotation,7x7x7,27,False,47,1596,2,71.49,33.95744680851064,1.5210638297872339,0.0425531914893617
exact_solver,MaxInformation,7x7x7,27,False,83,6265,4,96.69,75.48192771084338,1.1649397590361446,0.04819277108433735
global_sat,MinDistance,7x7x7,27,True,101,27013,1,100.0,267.45544554455444,0.9900990099009901,0.009900990099009901
global_sat,MinRotation,7x7x7,27,True,105,22114,1,100.0,210.6095238095238,0.9523809523809523,0.009523809523809525
global_sat,MaxInformation,7x7x7,27,True,111,48479,1,100.0,436.7477477477477,0.9009009009009009,0.009009009009009009
partitioned_sat,MinDistance,7x7x7,27,True,106,27087,1,100.0,255.53773584905662,0.9433962264150944,0.009433962264150943
partitioned_sat,MinRotation,7x7x7,27,True,107,15174,1,100.0,141.81308411214954,0.9345794392523364,0.009345794392523364
partitioned_sat,MaxInformation,7x7x7,27,True,105,34921,1,100.0,332.5809523809524,0.9523809523809523,0.009523809523809525
scip_solver,MinDistance,7x7x7,27,True,108,59136,1,100.0,547.5555555555555,0.9259259259259259,0.009259259259259259
scip_solver,MinRotation,7x7x7,27,True,106,61599,1,100.0,581.122641509434,0.9433962264150944,0.009433962264150943
scip_solver,MaxInformation,7x7x7,27,True,88,63938,1,100.0,726.5681818181819,1.1363636363636365,0.011363636363636364
greedy,MinDistance,7x7x7,28,False,11,18,11,48.76,1.6363636363636365,4.432727272727273,1.0
greedy,MinRotation,7x7x7,28,False,11,17,11,48.76,1.5454545454545454,4.432727272727273,1.0
greedy,MaxInformation,7x7x7,28,False,4,8,4,23.55,2.0,5.8875,1.0
exact_solver,MinDistance,7x7x7,28,False,34,928,2,62.81,27.294117647058822,1.8473529411764706,0.058823529411764705
exact_solver,MinRotation,7x7x7,28,False,37,1066,3,63.64,28.81081081081081,1.72,0.08108108108108109
exact_solver,MaxInformation,7x7x7,28,False,39,1170,2,61.16,30.0,1.5682051282051281,0.05128205128205128
global_sat,MinDistance,7x7x7,28,True,86,17853,1,100.0,207.59302325581396,1.1627906976744187,0.011627906976744186
global_sat,MinRotation,7x7x7,28,True,89,18972,1,100.0,213.1685393258427,1.1235955056179776,0.011235955056179775
global_sat,MaxInformation,7x7x7,28,True,85,38685,1,100.0,455.11764705882354,1.1764705882352942,0.011764705882352941
partitioned_sat,MinDistance,7x7x7,28,True,87,16849,1,100.0,193.66666666666666,1.1494252873563218,0.011494252873563218
partitioned_sat,MinRotation,7x7x7,28,True,88,15697,1,100.0,178.375,1.1363636363636365,0.011363636363636364
partitioned_sat,MaxInformation,7x7x7,28,True,95,48152,1,100.0,506.86315789473684,1.0526315789473684,0.010526315789473684
scip_solver,MinDistance,7x7x7,28,True,91,54400,1,100.0,597.8021978021978,1.098901098901099,0.01098901098901099
scip_solver,MinRotation,7x7x7,28,True,79,39886,1,100.0,504.88607594936707,1.2658227848101267,0.012658227848101266
scip_solver,MaxInformation,7x7x7,28,True,110,73530,1,100.0,668.4545454545455,0.9090909090909091,0.00909090909090909
greedy,MinDistance,7x7x7,29,False,13,13,13,56.61,1.0,4.354615384615385,1.0
greedy,MinRotation,7x7x7,29,False,13,12,13,56.61,0.9230769230769231,4.354615384615385,1.0
greedy,MaxInformation,7x7x7,29,False,2,5,2,8.26,2.5,4.13,1.0
exact_solver,MinDistance,7x7x7,29,False,63,3621,2,90.08,57.476190476190474,1.42984126984127,0.031746031746031744
exact_solver,MinRotation,7x7x7,29,False,64,4220,4,91.32,65.9375,1.426875,0.0625
exact_solver,MaxInformation,7x7x7,29,False,17,46,2,14.46,2.7058823529411766,0.8505882352941176,0.11764705882352941
global_sat,MinDistance,7x7x7,29,True,92,39571,1,100.0,430.1195652173913,1.0869565217391304,0.010869565217391304
global_sat,MinRotation,7x7x7,29,True,84,25195,1,100.0,299.9404761904762,1.1904761904761905,0.011904761904761904
global_sat,MaxInformation,7x7x7,29,True,96,56109,1,100.0,584.46875,1.0416666666666667,0.010416666666666666
partitioned_sat,MinDistance,7x7x7,29,True,93,37453,1,100.0,402.7204301075269,1.075268817204301,0.010752688172043012
partitioned_sat,MinRotation,7x7x7,29,True,87,20801,1,100.0,239.09195402298852,1.1494252873563218,0.011494252873563218
partitioned_sat,MaxInformation,7x7x7,29,True,98,58192,1,100.0,593.795918367347,1.0204081632653061,0.01020408163265306
scip_solver,MinDistance,7x7x7,29,True,92,61714,1,100.0,670.804347826087,1.0869565217391304,0.010869565217391304
scip_solver,MinRotation,7x7x7,29,True,84,53304,1,100.0,634.5714285714286,1.1904761904761905,0.011904761904761904
scip_solver,MaxInformation,7x7x7,29,False,35,11815,2,23.55,337.57142857142856,0.6728571428571429,0.05714285714285714
greedy,MinDistance,8x8x8,0,False,13,42,13,62.22,3.230769230769231,4.786153846153846,1.0
greedy,MinRotation,8x8x8,0,False,13,48,13,62.22,3.6923076923076925,4.786153846153846,1.0
greedy,MaxInformation,8x8x8,0,False,2,12,2,60.0,6.0,30.0,1.0
exact_solver,MinDistance,8x8x8,0,False,97,7813,7,93.02,80.54639175257732,0.9589690721649484,0.07216494845360824
exact_solver,MinRotation,8x8x8,0,False,45,1575,4,51.11,35.0,1.1357777777777778,0.08888888888888889
exact_solver,MaxInformation,8x8x8,0,False,54,4655,2,86.98,86.20370370370371,1.6107407407407408,0.037037037037037035
global_sat,MinDistance,8x8x8,0,True,108,69297,1,100.0,641.6388888888889,0.9259259259259259,0.009259259259259259
global_sat,MinRotation,8x8x8,0,True,108,41169,1,100.0,381.19444444444446,0.9259259259259259,0.009259259259259259
global_sat,MaxInformation,8x8x8,0,True,109,114614,1,100.0,1051.5045871559632,0.9174311926605505,0.009174311926605505
partitioned_sat,MinDistance,8x8x8,0,True,109,45109,1,100.0,413.8440366972477,0.9174311926605505,0.009174311926605505
partitioned_sat,MinRotation,8x8x8,0,True,111,26332,1,100.0,237.22522522522522,0.9009009009009009,0.009009009009009009
partitioned_sat,MaxInformation,8x8x8,0,True,110,110703,1,100.0,1006.3909090909091,0.9090909090909091,0.00909090909090909
scip_solver,MinDistance,8x8x8,0,True,105,85463,1,100.0,813.9333333333333,0.9523809523809523,0.009523809523809525
scip_solver,MinRotation,8x8x8,0,True,109,73290,1,100.0,672.3853211009174,0.9174311926605505,0.009174311926605505
scip_solver,MaxInformation,8x8x8,0,True,97,95193,1,100.0,981.3711340206186,1.0309278350515463,0.010309278350515464
greedy,MinDistance,8x8x8,1,False,6,19,6,6.98,3.1666666666666665,1.1633333333333333,1.0
greedy,MinRotation,8x8x8,1,False,6,18,6,6.98,3.0,1.1633333333333333,1.0
greedy,MaxInformation,8x8x8,1,False,4,10,4,31.43,2.5,7.8575,1.0
exact_solver,MinDistance,8x8x8,1,False,4,7,3,6.35,1.75,1.5875,0.75
exact_solver,MinRotation,8x8x8,1,False,3,2,2,6.03,0.6666666666666666,2.0100000000000002,0.6666666666666666
exact_solver,MaxInformation,8x8x8,1,False,70,5835,6,94.29,83.35714285714286,1.3470000000000002,0.08571428571428572
global_sat,MinDistance,8x8x8,1,True,118,73726,1,100.0,624.7966101694915,0.847457627118644,0.00847457627118644
global_sat,MinRotation,8x8x8,1,True,122,49525,1,100.0,405.94262295081967,0.819672131147541,0.00819672131147541
global_sat,MaxInformation,8x8x8,1,True,127,161098,1,100.0,1268.4881889763778,0.7874015748031497,0.007874015748031496
partitioned_sat,MinDistance,8x8x8,1,True,123,77029,1,100.0,626.2520325203252,0.8130081300813008,0.008130081300813009
partitioned_sat,MinRotation,8x8x8,1,True,121,39988,1,100.0,330.4793388429752,0.8264462809917356,0.008264462809917356
partitioned_sat,MaxInformation,8x8x8,1,True,132,164930,1,100.0,1249.469696969697,0.7575757575757576,0.007575757575757576
scip_solver,MinDistance,8x8x8,1,True,120,103647,1,100.0,863.725,0.8333333333333334,0.008333333333333333
scip_solver,MinRotation,8x8x8,1,True,127,99159,1,100.0,780.7795275590552,0.7874015748031497,0.007874015748031496
scip_solver,MaxInformation,8x8x8,1,True,98,90973,1,100.0,928.295918367347,1.0204081632653061,0.01020408163265306
greedy,MinDistance,8x8x8,2,False,5,13,5,36.51,2.6,7.302,1.0
greedy,MinRotation,8x8x8,2,False,5,12,5,36.51,2.4,7.302,1.0
greedy,MaxInformation,8x8x8,2,False,9,31,9,11.75,3.4444444444444446,1.3055555555555556,1.0
exact_solver,MinDistance,8x8x8,2,False,39,1422,6,54.92,36.46153846153846,1.4082051282051282,0.15384615384615385
exact_solver,MinRotation,8x8x8,2,False,32,894,2,52.7,27.9375,1.646875,0.0625
exact_solver,MaxInformation,8x8x8,2,False,65,4491,2,80.63,69.0923076923077,1.2404615384615383,0.03076923076923077
global_sat,MinDistance,8x8x8,2,True,115,56614,1,100.0,492.295652173913,0.8695652173913043,0.008695652173913044
global_sat,MinRotation,8x8x8,2,True,107,35693,1,100.0,333.57943925233644,0.9345794392523364,0.009345794392523364
global_sat,MaxInformation,8x8x8,2,True,109,103355,1,100.0,948.2110091743119,0.9174311926605505,0.009174311926605505
partitioned_sat,MinDistance,8x8x8,2,True,118,26415,1,100.0,223.85593220338984,0.847457627118644,0.00847457627118644
partitioned_sat,MinRotation,8x8x8,2,True,112,22956,1,100.0,204.96428571428572,0.8928571428571429,0.008928571428571428
partitioned_sat,MaxInformation,8x8x8,2,True,108,94057,1,100.0,870.8981481481482,0.9259259259259259,0.009259259259259259
scip_solver,MinDistance,8x8x8,2,True,108,80926,1,100.0,749.3148148148148,0.9259259259259259,0.009259259259259259
scip_solver,MinRotation,8x8x8,2,True,107,71728,1,100.0,670.3551401869158,0.9345794392523364,0.009345794392523364
scip_solver,MaxInformation,8x8x8,2,True,119,108306,1,100.0,910.1344537815127,0.8403361344537815,0.008403361344537815
greedy,MinDistance,8x8x8,3,False,2,7,2,7.3,3.5,3.65,1.0
greedy,MinRotation,8x8x8,3,False,7,21,7,17.46,3.0,2.494285714285714,1.0
greedy,MaxInformation,8x8x8,3,False,9,20,9,39.68,2.2222222222222223,4.408888888888889,1.0
exact_solver,MinDistance,8x8x8,3,False,12,35,2,13.02,2.9166666666666665,1.085,0.16666666666666666
exact_solver,MinRotation,8x8x8,3,False,11,32,2,13.02,2.909090909090909,1.1836363636363636,0.18181818181818182
exact_solver,MaxInformation,8x8x8,3,False,62,5662,4,77.78,91.3225806451613,1.2545161290322582,0.06451612903225806
global_sat,MinDistance,8x8x8,3,True,130,83461,1,100.0,642.0076923076923,0.7692307692307693,0.007692307692307693
global_sat,MinRotation,8x8x8,3,True,138,46354,1,100.0,335.8985507246377,0.7246376811594203,0.007246376811594203
global_sat,MaxInformation,8x8x8,3,True,139,170102,1,100.0,1223.7553956834533,0.7194244604316546,0.007194244604316547
partitioned_sat,MinDistance,8x8x8,3,True,132,63935,1,100.0,484.3560606060606,0.7575757575757576,0.007575757575757576
partitioned_sat,MinRotation,8x8x8,3,True,137,16843,1,100.0,122.94160583941606,0.7299270072992701,0.0072992700729927005
partitioned_sat,MaxInformation,8x8x8,3,True,138,134000,1,100.0,971.0144927536232,0.7246376811594203,0.007246376811594203
scip_solver,MinDistance,8x8x8,3,True,130,115296,1,100.0,886.8923076923077,0.7692307692307693,0.007692307692307693
scip_solver,MinRotation,8x8x8,3,True,137,98872,1,100.0,721.6934306569343,0.7299270072992701,0.0072992700729927005
scip_solver,MaxInformation,8x8x8,3,True,117,128428,1,100.0,1097.6752136752136,0.8547008547008547,0.008547008547008548
greedy,MinDistance,8x8x8,4,False,11,35,11,40.63,3.1818181818181817,3.693636363636364,1.0
greedy,MinRotation,8x8x8,4,False,3,9,3,15.56,3.0,5.1866666666666665,1.0
greedy,MaxInformation,8x8x8,4,False,2,7,2,24.13,3.5,12.065,1.0
exact_solver,MinDistance,8x8x8,4,False,26,632,3,49.84,24.307692307692307,1.916923076923077,0.11538461538461539
exact_solver,MinRotation,8x8x8,4,False,5,21,2,16.19,4.2,3.2380000000000004,0.4
exact_solver,MaxInformation,8x8x8,4,False,14,163,4,29.52,11.642857142857142,2.1085714285714285,0.2857142857142857
global_sat,MinDistance,8x8x8,4,True,119,73734,1,100.0,619.6134453781513,0.8403361344537815,0.008403361344537815
global_sat,MinRotation,8x8x8,4,True,115,38707,1,100.0,336.5826086956522,0.8695652173913043,0.008695652173913044
global_sat,MaxInformation,8x8x8,4,True,123,113772,1,100.0,924.9756097560976,0.8130081300813008,0.008130081300813009
partitioned_sat,MinDistance,8x8x8,4,True,119,68291,1,100.0,573.8739495798319,0.8403361344537815,0.008403361344537815
partitioned_sat,MinRotation,8x8x8,4,True,120,48955,1,100.0,407.9583333333333,0.8333333333333334,0.008333333333333333
partitioned_sat,MaxInformation,8x8x8,4,True,119,90407,1,100.0,759.7226890756302,0.8403361344537815,0.008403361344537815
scip_solver,MinDistance,8x8x8,4,True,120,82436,1,100.0,686.9666666666667,0.8333333333333334,0.008333333333333333
scip_solver,MinRotation,8x8x8,4,True,114,85730,1,100.0,752.0175438596491,0.8771929824561403,0.008771929824561403
scip_solver,MaxInformation,8x8x8,4,True,150,167269,1,100.0,1115.1266666666668,0.6666666666666666,0.006666666666666667
greedy,MinDistance,8x8x8,5,False,10,19,10,48.25,1.9,4.825,1.0
greedy,MinRotation,8x8x8,5,False,10,19,10,48.25,1.9,4.825,1.0
greedy,MaxInformation,8x8x8,5,False,10,38,10,22.22,3.8,2.222,1.0
exact_solver,MinDistance,8x8x8,5,False,49,2429,3,60.32,49.57142857142857,1.2310204081632654,0.061224489795918366
exact_solver,MinRotation,8x8x8,5,False,53,2768,3,61.59,52.22641509433962,1.1620754716981132,0.05660377358490566
exact_solver,MaxInformation,8x8x8,5,False,7,16,3,8.25,2.2857142857142856,1.1785714285714286,0.42857142857142855
global_sat,MinDistance,8x8x8,5,True,127,78756,1,100.0,620.1259842519685,0.7874015748031497,0.007874015748031496
global_sat,MinRotation,8x8x8,5,True,129,54186,1,100.0,420.04651162790697,0.7751937984496124,0.007751937984496124
global_sat,MaxInformation,8x8x8,5,True,130,172845,1,100.0,1329.576923076923,0.7692307692307693,0.007692307692307693
partitioned_sat,MinDistance,8x8x8,5,True,129,48130,1,100.0,373.1007751937984,0.7751937984496124,0.007751937984496124
partitioned_sat,MinRotation,8x8x8,5,True,132,30048,1,100.0,227.63636363636363,0.7575757575757576,0.007575757575757576
partitioned_sat,MaxInformation,8x8x8,5,True,139,132871,1,100.0,955.9064748201439,0.7194244604316546,0.007194244604316547
scip_solver,MinDistance,8x8x8,5,True,124,100521,1,100.0,810.6532258064516,0.8064516129032258,0.008064516129032258
scip_solver,MinRotation,8x8x8,5,True,131,94513,1,100.0,721.4732824427481,0.7633587786259542,0.007633587786259542
scip_solver,MaxInformation,8x8x8,5,True,131,133463,1,100.0,1018.8015267175573,0.7633587786259542,0.007633587786259542
greedy,MinDistance,8x8x8,6,False,41,74,41,75.56,1.8048780487804879,1.8429268292682928,1.0
greedy,MinRotation,8x8x8,6,False,21,57,21,33.02,2.7142857142857144,1.5723809523809524,1.0
greedy,MaxInformation,8x8x8,6,False,8,25,8,30.79,3.125,3.84875,1.0
exact_solver,MinDistance,8x8x8,6,False,76,4267,8,78.73,56.14473684210526,1.035921052631579,0.10526315789473684
exact_solver,MinRotation,8x8x8,6,False,39,946,2,39.68,24.256410256410255,1.0174358974358975,0.05128205128205128
exact_solver,MaxInformation,8x8x8,6,False,38,1043,5,51.11,27.44736842105263,1.345,0.13157894736842105
global_sat,MinDistance,8x8x8,6,True,107,57551,1,100.0,537.8598130841121,0.9345794392523364,0.009345794392523364
global_sat,MinRotation,8x8x8,6,True,114,34406,1,100.0,301.8070175438597,0.8771929824561403,0.008771929824561403
global_sat,MaxInformation,8x8x8,6,True,117,122684,1,100.0,1048.5811965811965,0.8547008547008547,0.008547008547008548
partitioned_sat,MinDistance,8x8x8,6,True,107,61633,1,100.0,576.0093457943925,0.9345794392523364,0.009345794392523364
partitioned_sat,MinRotation,8x8x8,6,True,113,32143,1,100.0,284.4513274336283,0.8849557522123894,0.008849557522123894
partitioned_sat,MaxInformation,8x8x8,6,True,116,120723,1,100.0,1040.7155172413793,0.8620689655172413,0.008620689655172414
scip_solver,MinDistance,8x8x8,6,True,110,82426,1,100.0,749.3272727272728,0.9090909090909091,0.00909090909090909
scip_solver,MinRotation,8x8x8,6,True,114,76345,1,100.0,669.6929824561404,0.8771929824561403,0.008771929824561403
scip_solver,MaxInformation,8x8x8,6,True,111,139634,1,100.0,1257.963963963964,0.9009009009009009,0.009009009009009009
greedy,MinDistance,8x8x8,7,False,10,29,10,20.63,2.9,2.0629999999999997,1.0
greedy,MinRotation,8x8x8,7,False,10,28,10,20.63,2.8,2.0629999999999997,1.0
greedy,MaxInformation,8x8x8,7,False,10,18,10,53.33,1.8,5.333,1.0
exact_solver,MinDistance,8x8x8,7,False,65,3720,4,87.94,57.23076923076923,1.352923076923077,0.06153846153846154
exact_solver,MinRotation,8x8x8,7,False,59,2685,3,69.21,45.50847457627118,1.173050847457627,0.05084745762711865
exact_solver,MaxInformation,8x8x8,7,False,88,8915,14,83.49,101.30681818181819,0.94875,0.1590909090909091
global_sat,MinDistance,8x8x8,7,True,99,40946,1,100.0,413.5959595959596,1.0101010101010102,0.010101010101010102
global_sat,MinRotation,8x8x8,7,True,97,36960,1,100.0,381.03092783505156,1.0309278350515463,0.010309278350515464
global_sat,MaxInformation,8x8x8,7,True,110,102740,1,100.0,934.0,0.9090909090909091,0.00909090909090909
partitioned_sat,MinDistance,8x8x8,7,True,99,36684,1,100.0,370.54545454545456,1.0101010101010102,0.010101010101010102
partitioned_sat,MinRotation,8x8x8,7,True,106,23306,1,100.0,219.8679245283019,0.9433962264150944,0.009433962264150943
partitioned_sat,MaxInformation,8x8x8,7,True,105,69185,1,100.0,658.9047619047619,0.9523809523809523,0.009523809523809525
scip_solver,MinDistance,8x8x8,7,True,99,67042,1,100.0,677.1919191919192,1.0101010101010102,0.010101010101010102
scip_solver,MinRotation,8x8x8,7,True,96,67806,1,100.0,706.3125,1.0416666666666667,0.010416666666666666
scip_solver,MaxInformation,8x8x8,7,True,132,132614,1,100.0,1004.6515151515151,0.7575757575757576,0.007575757575757576
greedy,MinDistance,8x8x8,8,False,3,8,3,25.4,2.6666666666666665,8.466666666666667,1.0
greedy,MinRotation,8x8x8,8,False,3,7,3,25.4,2.3333333333333335,8.466666666666667,1.0
greedy,MaxInformation,8x8x8,8,False,20,59,20,38.41,2.95,1.9204999999999999,1.0
exact_solver,MinDistance,8x8x8,8,False,31,641,3,54.92,20.677419354838708,1.7716129032258066,0.0967741935483871
exact_solver,MinRotation,8x8x8,8,False,28,566,4,38.73,20.214285714285715,1.3832142857142855,0.14285714285714285
exact_solver,MaxInformation,8x8x8,8,False,89,4893,10,78.1,54.97752808988764,0.8775280898876404,0.11235955056179775
global_sat,MinDistance,8x8x8,8,True,119,43214,1,100.0,363.14285714285717,0.8403361344537815,0.008403361344537815
global_sat,MinRotation,8x8x8,8,True,118,41496,1,100.0,351.66101694915255,0.847457627118644,0.00847457627118644
global_sat,MaxInformation,8x8x8,8,True,118,113731,1,100.0,963.8220338983051,0.847457627118644,0.00847457627118644
partitioned_sat,MinDistance,8x8x8,8,True,115,53528,1,100.0,465.46086956521737,0.8695652173913043,0.008695652173913044
partitioned_sat,MinRotation,8x8x8,8,True,127,26575,1,100.0,209.251968503937,0.7874015748031497,0.007874015748031496
partitioned_sat,MaxInformation,8x8x8,8,True,119,107537,1,100.0,903.6722689075631,0.8403361344537815,0.008403361344537815
scip_solver,MinDistance,8x8x8,8,True,124,94164,1,100.0,759.3870967741935,0.8064516129032258,0.008064516129032258
scip_solver,MinRotation,8x8x8,8,True,116,77310,1,100.0,666.4655172413793,0.8620689655172413,0.008620689655172414
scip_solver,MaxInformation,8x8x8,8,True,149,134593,1,100.0,903.3087248322148,0.6711409395973155,0.006711409395973154
greedy,MinDistance,8x8x8,9,False,12,31,12,36.51,2.5833333333333335,3.0425,1.0
greedy,MinRotation,8x8x8,9,False,9,20,9,35.56,2.2222222222222223,3.9511111111111115,1.0
greedy,MaxInformation,8x8x8,9,False,9,19,9,43.49,2.111111111111111,4.832222222222223,1.0
exact_solver,MinDistance,8x8x8,9,False,19,249,3,33.97,13.105263157894736,1.7878947368421052,0.15789473684210525
exact_solver,MinRotation,8x8x8,9,False,13,147,2,32.7,11.307692307692308,2.5153846153846158,0.15384615384615385
exact_solver,MaxInformation,8x8x8,9,False,67,4792,2,86.03,71.5223880597015,1.2840298507462686,0.029850746268656716
global_sat,MinDistance,8x8x8,9,True,102,50006,1,100.0,490.2549019607843,0.9803921568627451,0.00980392156862745
global_sat,MinRotation,8x8x8,9,True,106,34762,1,100.0,327.9433962264151,0.9433962264150944,0.009433962264150943
global_sat,MaxInformation,8x8x8,9,True,104,86761,1,100.0,834.2403846153846,0.9615384615384616,0.009615384615384616
partitioned_sat,MinDistance,8x8x8,9,True,106,38423,1,100.0,362.4811320754717,0.9433962264150944,0.009433962264150943
partitioned_sat,MinRotation,8x8x8,9,True,110,28228,1,100.0,256.6181818181818,0.9090909090909091,0.00909090909090909
partitioned_sat,MaxInformation,8x8x8,9,True,106,83792,1,100.0,790.4905660377359,0.9433962264150944,0.009433962264150943
scip_solver,MinDistance,8x8x8,9,True,107,77282,1,100.0,722.2616822429907,0.9345794392523364,0.009345794392523364
scip_solver,MinRotation,8x8x8,9,True,106,63312,1,100.0,597.2830188679245,0.9433962264150944,0.009433962264150943
scip_solver,MaxInformation,8x8x8,9,True,111,98090,1,100.0,883.6936936936937,0.9009009009009009,0.009009009009009009
greedy,MinDistance,8x8x8,10,False,16,31,16,48.57,1.9375,3.035625,1.0
greedy,MinRotation,8x8x8,10,False,16,30,16,48.57,1.875,3.035625,1.0
greedy,MaxInformation,8x8x8,10,False,6,15,6,47.94,2.5,7.989999999999999,1.0
exact_solver,MinDistance,8x8x8,10,False,50,2266,2,62.86,45.32,1.2572,0.04
exact_solver,MinRotation,8x8x8,10,False,55,2464,2,62.86,44.8,1.1429090909090909,0.03636363636363636
exact_solver,MaxInformation,8x8x8,10,False,90,5649,5,89.84,62.766666666666666,0.9982222222222222,0.05555555555555555
global_sat,MinDistance,8x8x8,10,True,118,51120,1,100.0,433.22033898305085,0.847457627118644,0.00847457627118644
global_sat,MinRotation,8x8x8,10,True,120,37132,1,100.0,309.43333333333334,0.8333333333333334,0.008333333333333333
global_sat,MaxInformation,8x8x8,10,True,113,80822,1,100.0,715.2389380530974,0.8849557522123894,0.008849557522123894
partitioned_sat,MinDistance,8x8x8,10,True,117,22149,1,100.0,189.30769230769232,0.8547008547008547,0.008547008547008548
partitioned_sat,MinRotation,8x8x8,10,True,121,16042,1,100.0,132.5785123966942,0.8264462809917356,0.008264462809917356
partitioned_sat,MaxInformation,8x8x8,10,True,112,68670,1,100.0,613.125,0.8928571428571429,0.008928571428571428
scip_solver,MinDistance,8x8x8,10,True,113,77367,1,100.0,684.6637168141593,0.8849557522123894,0.008849557522123894
scip_solver,MinRotation,8x8x8,10,True,118,77052,1,100.0,652.9830508474577,0.847457627118644,0.00847457627118644
scip_solver,MaxInformation,8x8x8,10,True,128,109045,1,100.0,851.9140625,0.78125,0.0078125
greedy,MinDistance,8x8x8,11,False,7,24,7,7.3,3.4285714285714284,1.042857142857143,1.0
greedy,MinRotation,8x8x8,11,False,6,18,6,6.98,3.0,1.1633333333333333,1.0
greedy,MaxInformation,8x8x8,11,False,4,12,4,28.57,3.0,7.1425,1.0
exact_solver,MinDistance,8x8x8,11,False,57,4297,2,87.3,75.3859649122807,1.531578947368421,0.03508771929824561
exact_solver,MinRotation,8x8x8,11,False,60,4573,2,87.3,76.21666666666667,1.4549999999999998,0.03333333333333333
exact_solver,MaxInformation,8x8x8,11,False,5,11,2,7.94,2.2,1.588,0.4
global_sat,MinDistance,8x8x8,11,True,95,53796,1,100.0,566.2736842105263,1.0526315789473684,0.010526315789473684
global_sat,MinRotation,8x8x8,11,True,92,37443,1,100.0,406.9891304347826,1.0869565217391304,0.010869565217391304
global_sat,MaxInformation,8x8x8,11,True,95,75185,1,100.0,791.421052631579,1.0526315789473684,0.010526315789473684
partitioned_sat,MinDistance,8x8x8,11,True,94,30797,1,100.0,327.6276595744681,1.0638297872340425,0.010638297872340425
partitioned_sat,MinRotation,8x8x8,11,True,93,10089,1,100.0,108.48387096774194,1.075268817204301,0.010752688172043012
partitioned_sat,MaxInformation,8x8x8,11,True,96,62731,1,100.0,653.4479166666666,1.0416666666666667,0.010416666666666666
scip_solver,MinDistance,8x8x8,11,True,93,71537,1,100.0,769.2150537634409,1.075268817204301,0.010752688172043012
scip_solver,MinRotation,8x8x8,11,True,91,61031,1,100.0,670.6703296703297,1.098901098901099,0.01098901098901099
scip_solver,MaxInformation,8x8x8,11,True,77,54519,1,100.0,708.038961038961,1.2987012987012987,0.012987012987012988
greedy,MinDistance,8x8x8,12,False,3,8,3,19.68,2.6666666666666665,6.56,1.0
greedy,MinRotation,8x8x8,12,False,2,4,2,19.37,2.0,9.685,1.0
greedy,MaxInformation,8x8x8,12,False,16,19,16,70.79,1.1875,4.424375,1.0
exact_solver,MinDistance,8x8x8,12,False,10,92,4,21.9,9.2,2.19,0.4
exact_solver,MinRotation,8x8x8,12,False,6,45,2,20.63,7.5,3.438333333333333,0.3333333333333333
exact_solver,MaxInformation,8x8x8,12,False,52,3368,5,78.41,64.76923076923077,1.5078846153846153,0.09615384615384616
global_sat,MinDistance,8x8x8,12,True,157,142447,1,100.0,907.3057324840764,0.6369426751592356,0.006369426751592357
global_sat,MinRotation,8x8x8,12,True,128,74580,1,100.0,582.65625,0.78125,0.0078125
global_sat,MaxInformation,8x8x8,12,True,149,232284,1,100.0,1558.9530201342282,0.6711409395973155,0.006711409395973154
partitioned_sat,MinDistance,8x8x8,12,True,143,49938,1,100.0,349.2167832167832,0.6993006993006993,0.006993006993006993
partitioned_sat,MinRotation,8x8x8,12,True,136,65658,1,100.0,482.77941176470586,0.7352941176470589,0.007352941176470588
partitioned_sat,MaxInformation,8x8x8,12,True,148,167569,1,100.0,1132.222972972973,0.6756756756756757,0.006756756756756757
scip_solver,MinDistance,8x8x8,12,True,144,113734,1,100.0,789.8194444444445,0.6944444444444444,0.006944444444444444
scip_solver,MinRotation,8x8x8,12,True,133,103951,1,100.0,781.5864661654135,0.7518796992481203,0.007518796992481203
